energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,acousticness,mode,key,duration_ms,time_signature,popularity,playlist_genre
0.723,121.002,0.604,-7.676,0.36,0.0706,0.0279,0.17,0.017,0.0,5.0,231074.0,4.0,0,electronic
0.902,121.986,0.648,-6.882,0.2,0.11,0.0673,0.956,0.115,0.0,5.0,269508.0,4.0,0,electronic
0.68,119.967,0.699,-8.177,0.106,0.13,0.0317,0.129,0.00801,1.0,0.0,296000.0,4.0,0,electronic
0.807,124.004,0.778,-10.79,0.238,0.0384,0.0671,0.703,0.0816,1.0,1.0,224516.0,4.0,0,electronic
0.763,121.008,0.631,-9.774,0.0875,0.715,0.0352,0.299,0.0824,0.0,9.0,202501.0,4.0,0,electronic
0.781,135.093,0.678,-10.792,0.703,0.233,0.148,0.796,0.462,1.0,6.0,161614.0,4.0,0,electronic
0.815,124.975,0.576,-7.088,0.0911,0.039,0.0334,0.00661,0.00966,0.0,4.0,250921.0,4.0,0,electronic
0.732,122.018,0.774,-11.04,0.185,0.328,0.0346,0.963,0.00197,1.0,1.0,227213.0,4.0,0,electronic
0.805,117.981,0.555,-7.574,0.113,0.498,0.0316,0.744,0.00114,1.0,3.0,319552.0,4.0,0,electronic
0.542,120.988,0.835,-11.611,0.108,0.64,0.0545,0.838,0.546,0.0,7.0,307625.0,4.0,0,electronic
0.791,123.986,0.534,-6.288,0.244,0.17,0.0291,0.268,0.038,1.0,1.0,265265.0,3.0,0,electronic
0.657,114.002,0.615,-9.864,0.0892,0.525,0.0287,0.859,0.599,1.0,4.0,324333.0,4.0,0,electronic
0.667,120.004,0.578,-12.066,0.146,0.243,0.035,0.419,0.254,0.0,8.0,218000.0,4.0,0,electronic
0.543,124.046,0.652,-9.461,0.148,0.3,0.0336,0.00976,0.0208,1.0,8.0,175041.0,4.0,0,electronic
0.852,122.039,0.66,-5.581,0.276,0.203,0.0337,0.111,0.013,1.0,8.0,257678.0,4.0,0,electronic
0.896,104.982,0.788,-7.873,0.0254,0.275,0.0578,0.896,0.0721,1.0,11.0,534857.0,4.0,0,electronic
0.575,118.029,0.624,-9.945,0.1,0.0654,0.0393,0.919,0.441,1.0,8.0,247730.0,4.0,0,electronic
0.626,96.625,0.833,-7.798,0.0893,0.703,0.0697,7.83e-06,0.0225,0.0,5.0,235880.0,4.0,0,latin
0.684,119.994,0.869,-5.571,0.25,0.982,0.0441,0.0,0.071,1.0,9.0,177747.0,4.0,0,latin
0.505,180.625,0.64,-5.766,0.0769,0.786,0.0362,0.0,0.176,1.0,10.0,247893.0,4.0,0,latin
0.673,89.646,0.719,-7.184,0.126,0.95,0.0347,0.0,0.414,0.0,7.0,143973.0,4.0,0,latin
0.886,96.555,0.843,-5.3,0.156,0.856,0.0332,0.000387,0.0736,1.0,2.0,170573.0,4.0,0,latin
0.698,99.878,0.911,-8.529,0.0781,0.891,0.0501,5.77e-06,0.0333,0.0,9.0,258299.0,4.0,0,latin
0.673,139.991,0.844,-7.498,0.0512,0.849,0.0632,0.000263,0.0836,1.0,9.0,275267.0,4.0,0,latin
0.488,191.935,0.696,-9.382,0.134,0.897,0.0701,0.0179,0.14,0.0,4.0,241189.0,4.0,0,latin
0.685,182.031,0.503,-5.673,0.233,0.787,0.0678,0.000129,0.126,0.0,5.0,263880.0,4.0,0,latin
0.838,95.86,0.727,-6.779,0.0497,0.709,0.0409,0.000401,0.574,1.0,0.0,266467.0,4.0,0,latin
0.79,97.833,0.728,-8.458,0.0983,0.842,0.0482,0.0,0.304,1.0,5.0,187707.0,4.0,0,latin
0.619,176.296,0.467,-10.079,0.181,0.826,0.0359,0.00545,0.763,1.0,5.0,190800.0,4.0,0,latin
0.752,96.673,0.852,-5.266,0.0435,0.78,0.0599,0.000113,0.401,1.0,9.0,195667.0,4.0,0,latin
0.828,91.506,0.757,-4.388,0.127,0.96,0.0463,0.00176,0.486,0.0,9.0,171040.0,4.0,0,latin
0.593,90.993,0.832,-5.975,0.201,0.952,0.0351,0.0,0.169,0.0,4.0,258080.0,4.0,0,latin
0.544,181.859,0.551,-7.608,0.193,0.916,0.0302,0.0,0.136,0.0,7.0,231107.0,4.0,0,latin
0.732,90.001,0.634,-7.173,0.125,0.718,0.0293,0.0,0.462,1.0,4.0,250667.0,4.0,0,latin
0.78,105.025,0.794,-3.745,0.105,0.329,0.127,0.000276,0.444,0.0,11.0,191019.0,4.0,0,latin
0.669,95.027,0.903,-5.506,0.131,0.576,0.173,0.0,0.316,1.0,1.0,185960.0,4.0,0,latin
0.602,124.067,0.758,-5.468,0.115,0.501,0.0483,0.0,0.201,0.0,6.0,248878.0,4.0,0,latin
0.814,95.084,0.786,-3.318,0.22,0.365,0.0873,3.67e-05,0.0383,1.0,1.0,165582.0,4.0,0,latin
0.757,100.043,0.775,-5.452,0.202,0.796,0.0846,0.0,0.0405,0.0,11.0,235200.0,4.0,0,latin
0.799,122.018,0.705,-4.776,0.0643,0.658,0.0347,0.417,0.0357,0.0,0.0,303627.0,4.0,0,latin
0.68,179.923,0.796,-5.555,0.103,0.71,0.37,0.000683,0.0575,0.0,10.0,176143.0,4.0,0,latin
0.784,170.093,0.737,-3.984,0.0599,0.75,0.193,0.0,0.299,1.0,10.0,172333.0,4.0,0,latin
0.698,117.765,0.629,-4.485,0.0909,0.599,0.308,0.00166,0.0509,1.0,8.0,201816.0,4.0,0,latin
0.822,123.984,0.776,-5.03,0.0979,0.557,0.0409,0.000249,0.067,1.0,7.0,226813.0,4.0,0,latin
0.838,91.986,0.803,-3.23,0.0861,0.637,0.0858,0.011,0.0905,1.0,0.0,191920.0,4.0,0,latin
0.624,93.063,0.787,-4.156,0.172,0.767,0.137,0.0,0.103,0.0,5.0,177656.0,4.0,0,latin
0.618,93.027,0.769,-5.26,0.139,0.618,0.0547,0.0649,0.211,0.0,11.0,162947.0,4.0,0,latin
0.683,87.979,0.851,-5.353,0.105,0.771,0.12,2.5e-05,0.319,0.0,5.0,186453.0,4.0,0,latin
0.665,166.006,0.747,-6.538,0.151,0.634,0.0755,0.0,0.0481,1.0,1.0,226240.0,4.0,0,latin
0.788,179.876,0.662,-4.55,0.0559,0.711,0.205,0.0,0.0191,0.0,3.0,170760.0,4.0,0,latin
0.709,170.001,0.743,-3.922,0.0809,0.831,0.0879,5.18e-06,0.0451,0.0,3.0,258600.0,4.0,0,latin
0.683,119.99,0.804,-4.637,0.139,0.878,0.0507,0.0,0.561,0.0,0.0,164301.0,4.0,0,latin
0.492,80.01,0.844,-6.963,0.108,0.695,0.253,0.0,0.06,0.0,5.0,195413.0,4.0,0,latin
0.494,132.037,0.592,-10.618,0.13,0.231,0.0747,0.0,0.237,0.0,4.0,209771.0,4.0,0,latin
0.655,172.031,0.743,-5.015,0.0764,0.785,0.159,0.0,0.114,0.0,6.0,261335.0,4.0,0,latin
0.559,169.103,0.808,-6.936,0.0966,0.48,0.452,6.57e-06,0.133,1.0,1.0,237459.0,4.0,0,latin
0.674,90.007,0.841,-5.35,0.131,0.761,0.0962,0.0,0.104,1.0,2.0,382555.0,4.0,0,latin
0.881,123.013,0.688,-4.889,0.0804,0.677,0.0474,0.0,0.0947,0.0,7.0,191526.0,4.0,0,latin
0.725,145.001,0.86,-6.7,0.0994,0.375,0.249,9.1e-05,0.0464,1.0,11.0,162151.0,4.0,0,latin
0.861,133.037,0.762,-4.075,0.0956,0.588,0.0652,1.08e-06,0.139,0.0,4.0,213609.0,4.0,0,latin
0.737,167.969,0.793,-4.731,0.0747,0.697,0.0785,0.0,0.0765,0.0,6.0,333800.0,4.0,0,latin
0.58,175.937,0.763,-6.196,0.154,0.608,0.144,1.6e-05,0.0466,1.0,8.0,212011.0,4.0,0,latin
0.701,91.97,0.659,-4.107,0.0866,0.623,0.164,0.0,0.0882,1.0,9.0,180520.0,4.0,0,latin
0.806,168.084,0.728,-3.766,0.153,0.698,0.0623,0.000301,0.0531,1.0,6.0,217547.0,4.0,0,latin
0.83,94.011,0.772,-5.019,0.0843,0.697,0.0599,0.0,0.016,1.0,7.0,194200.0,4.0,0,latin
0.5,92.976,0.865,-10.805,0.098,0.317,0.0861,7.73e-05,0.0122,1.0,5.0,183520.0,4.0,0,latin
0.727,147.967,0.869,-7.397,0.107,0.92,0.123,0.00991,0.0589,1.0,7.0,143240.0,4.0,0,latin
0.84,94.05,0.841,-2.838,0.11,0.567,0.0486,3.18e-05,0.0177,1.0,10.0,213281.0,4.0,0,latin
0.738,94.995,0.828,-4.295,0.0917,0.818,0.0515,0.492,0.0381,0.0,8.0,142547.0,4.0,0,latin
0.836,94.018,0.843,-2.474,0.0532,0.651,0.0694,0.0014,0.0816,0.0,11.0,205933.0,4.0,0,latin
0.709,93.06,0.849,-4.717,0.329,0.916,0.0793,0.0,0.227,0.0,6.0,176627.0,4.0,0,latin
0.787,92.971,0.731,-5.26,0.315,0.392,0.0722,0.0,0.0865,0.0,4.0,186693.0,4.0,0,latin
0.911,164.082,0.796,-2.228,0.131,0.799,0.0874,0.196,0.0157,1.0,0.0,182093.0,4.0,0,latin
0.612,147.982,0.882,-6.103,0.182,0.742,0.118,5.07e-06,0.0475,1.0,4.0,160638.0,4.0,0,latin
0.801,93.992,0.762,-3.661,0.254,0.81,0.0409,7.04e-05,0.2,0.0,1.0,136893.0,4.0,0,latin
0.831,88.793,0.679,-1.866,0.097,0.88,0.109,1.1e-06,0.159,1.0,2.0,219520.0,4.0,0,latin
0.536,96.029,0.85,-5.161,0.0996,0.505,0.0599,3.89e-05,0.267,1.0,1.0,210607.0,4.0,0,latin
0.696,97.002,0.881,-3.838,0.0927,0.781,0.0797,4.06e-05,0.136,0.0,11.0,200667.0,4.0,0,latin
0.672,91.976,0.886,-4.394,0.101,0.526,0.188,8.78e-06,0.0363,1.0,1.0,192024.0,4.0,0,latin
0.618,91.017,0.844,-5.133,0.148,0.604,0.0685,0.000309,0.139,0.0,5.0,191467.0,4.0,0,latin
0.711,100.013,0.871,-5.397,0.0872,0.622,0.125,0.0057,0.0267,0.0,9.0,145800.0,4.0,0,latin
0.633,140.008,0.775,-3.332,0.219,0.394,0.133,0.0,0.201,0.0,10.0,250333.0,4.0,0,latin
0.715,165.941,0.795,-3.582,0.179,0.758,0.0838,2.12e-06,0.141,1.0,1.0,304733.0,4.0,0,latin
0.752,96.966,0.925,-4.523,0.0706,0.743,0.153,0.0,0.0149,0.0,6.0,184733.0,4.0,0,latin
0.717,99.946,0.759,-5.014,0.131,0.195,0.115,0.000455,0.0672,1.0,0.0,251929.0,4.0,0,latin
0.858,83.489,0.655,-5.607,0.344,0.65,0.315,0.0,0.53,0.0,0.0,396120.0,4.0,0,latin
0.812,90.981,0.846,-2.979,0.174,0.587,0.0787,0.00245,0.109,0.0,4.0,198320.0,4.0,0,latin
0.807,103.053,0.825,-5.753,0.138,0.816,0.095,4.79e-06,0.0741,1.0,6.0,218827.0,4.0,0,latin
0.79,175.988,0.725,-2.331,0.0602,0.763,0.197,1.14e-06,0.0711,1.0,0.0,287773.0,4.0,0,latin
0.599,102.119,0.861,-4.205,0.0921,0.869,0.246,0.0,0.183,1.0,1.0,186893.0,4.0,0,latin
0.783,92.01,0.795,-4.271,0.437,0.799,0.0432,0.0,0.361,1.0,5.0,266087.0,4.0,0,latin
0.972,129.967,0.845,0.914,0.514,0.881,0.101,0.0443,0.444,1.0,0.0,106286.0,4.0,0,brazilian
0.742,130.089,0.889,-3.495,0.066,0.479,0.358,0.000568,0.299,0.0,4.0,149077.0,4.0,0,brazilian
0.683,129.946,0.85,-7.41,0.123,0.767,0.0596,0.229,0.091,1.0,11.0,185077.0,4.0,0,brazilian
0.781,130.174,0.922,-0.548,0.159,0.57,0.323,0.00013,0.148,1.0,2.0,129692.0,4.0,0,brazilian
0.726,72.74,0.502,-0.252,0.148,0.658,0.195,2.29e-06,0.478,1.0,1.0,115808.0,3.0,0,brazilian
